time,satellite,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km,x_ecef_km,y_ecef_km,z_ecef_km
2025-10-19 10:45:27,STARLINK-33908,21.87,317.61,1080.97,30.89,114.37,476.56,-5868.75,-332.99,3515.24
2025-10-19 10:45:27,STARLINK-33982,8.77,12.0,1721.58,38.86,124.76,477.76,-5183.8,-1259.83,4292.96
2025-10-19 10:45:27,STARLINK-33725,2.22,22.41,2277.83,42.46,130.83,478.4,-4757.58,-1707.97,4618.16
2025-10-19 10:45:27,STARLINK-33806,16.78,282.4,1270.99,26.59,109.8,475.7,-6123.65,142.81,3065.51
2025-10-19 10:45:27,STARLINK-11681 [DTC],3.17,341.02,1844.05,39.7,114.35,359.34,-5171.26,-291.03,4295.34
2025-10-19 10:45:27,STARLINK-34042,13.54,254.56,1443.89,21.15,108.77,483.07,-6389.88,263.93,2477.48
2025-10-19 10:45:27,STARLINK-34165,7.33,23.88,1849.37,38.81,128.94,486.24,-5088.17,-1638.02,4293.29
2025-10-19 10:45:27,STARLINK-34078,2.24,336.7,2299.08,42.46,110.65,487.01,-5060.22,42.51,4624.88
2025-10-19 10:45:27,STARLINK-34254,21.66,42.57,1102.2,30.99,127.73,483.8,-5632.84,-1681.86,3528.65
2025-10-19 10:45:27,STARLINK-34133,30.48,252.34,871.64,22.75,114.48,483.4,-6313.42,-369.73,2653.51
2025-10-19 10:45:27,STARLINK-34231,19.88,313.08,1148.19,30.81,113.28,476.17,-5878.55,-220.64,3507.0
2025-10-19 10:45:27,STARLINK-33917,48.96,302.1,615.07,26.57,117.77,475.87,-6085.17,-709.58,3063.71
2025-10-19 10:45:27,STARLINK-34188,8.03,315.59,1773.67,34.9,108.36,477.04,-5611.57,272.47,3915.89
2025-10-19 10:45:27,STARLINK-33934,1.4,142.12,2351.94,8.43,133.27,474.86,-6277.16,-2554.57,1014.32
2025-10-19 10:45:27,STARLINK-34265,54.55,160.51,573.44,22.16,121.97,475.22,-6230.03,-1194.36,2585.98
2025-10-19 10:45:27,STARLINK-34203,1.47,152.41,2364.4,6.59,130.21,482.46,-6438.91,-2228.43,799.08
2025-10-19 10:45:27,STARLINK-34215,3.88,287.6,2136.69,28.96,101.2,483.98,-5909.95,1035.87,3319.6
2025-10-19 10:45:27,STARLINK-34325,0.15,349.33,2497.85,45.76,115.43,479.28,-4766.16,-359.21,4901.94
2025-10-19 10:45:27,STARLINK-34315,1.47,79.44,2351.91,26.82,143.16,475.92,-5181.16,-3245.8,3088.57
2025-10-19 10:45:27,STARLINK-34353,7.2,21.64,1836.84,39.0,128.21,477.75,-5088.35,-1566.54,4306.08
2025-10-19 10:45:27,STARLINK-34387,23.55,110.66,1214.36,21.25,130.22,574.96,-6120.09,-2119.78,2521.46
2025-10-19 10:45:27,STARLINK-11736 [DTC],5.45,57.55,1640.3,31.7,134.87,356.95,-5241.06,-2309.02,3533.0
2025-10-19 10:45:27,STARLINK-11594 [DTC],2.27,228.46,1918.49,13.28,108.33,355.4,-6542.94,320.59,1553.23
2025-10-19 10:45:27,STARLINK-34426,20.44,39.65,1329.1,32.57,128.76,576.87,-5581.83,-1776.36,3738.21
2025-10-19 10:45:27,STARLINK-34431,19.42,35.07,1370.72,33.42,128.31,577.15,-5541.82,-1716.73,3824.58
2025-10-19 10:45:27,STARLINK-34335,2.74,126.64,2476.58,11.42,137.9,574.07,-6081.31,-3069.94,1383.71
2025-10-19 10:45:27,STARLINK-34483,3.78,125.25,2376.42,12.39,137.54,574.1,-6078.92,-3020.51,1497.73
2025-10-19 10:45:27,STARLINK-34465,1.62,147.09,2252.09,8.22,131.4,447.21,-6334.78,-2340.47,986.01
2025-10-19 10:45:27,STARLINK-34429,5.85,150.47,1937.18,10.32,129.07,475.04,-6412.19,-2076.83,1235.87
2025-10-19 10:45:27,STARLINK-34268,5.73,29.72,1879.27,38.32,130.92,449.54,-5035.88,-1815.97,4224.66
2025-10-19 10:45:27,STARLINK-34394,1.54,25.91,2348.69,42.41,132.64,478.78,-4704.81,-1859.16,4614.43
2025-10-19 10:45:27,STARLINK-34250,1.05,42.82,2399.18,38.8,138.72,477.86,-4730.73,-2477.24,4286.45
2025-10-19 10:45:27,STARLINK-34534,9.07,186.44,1692.83,10.69,119.38,475.03,-6662.2,-965.97,1279.81
2025-10-19 10:45:27,STARLINK-34637,19.82,90.92,1149.72,24.32,130.94,475.65,-5872.0,-2117.33,2821.61
2025-10-19 10:45:27,STARLINK-35003,7.41,61.93,1746.73,30.96,136.09,448.67,-5302.69,-2472.5,3506.67
2025-10-19 10:45:27,STARLINK-34411,8.79,191.85,1640.1,11.26,118.12,446.94,-6641.46,-814.69,1340.88
2025-10-19 10:45:27,STARLINK-35014,5.08,59.18,1934.05,32.28,137.61,448.74,-5161.37,-2575.81,3639.91
2025-10-19 10:45:27,STARLINK-35025,11.56,187.97,1463.94,12.71,119.26,446.67,-6587.83,-941.53,1509.3
2025-10-19 10:45:27,STARLINK-35111,0.74,126.83,2345.22,11.87,137.29,446.59,-5991.82,-2944.92,1410.75
2025-10-19 10:45:27,STARLINK-35042,0.82,121.41,2338.67,13.35,138.46,446.98,-5896.43,-3049.09,1581.71
2025-10-19 10:45:27,STARLINK-35067,1.32,352.75,2303.01,44.36,117.57,454.07,-4849.16,-548.24,4766.76
2025-10-19 10:45:27,STARLINK-35077,20.5,242.16,1073.47,20.62,112.98,450.45,-6384.38,-206.04,2406.44
2025-10-19 10:45:27,STARLINK-35136,18.04,327.09,1165.77,32.55,114.97,451.83,-5740.17,-385.88,3669.59
2025-10-19 10:45:27,STARLINK-35144,0.49,209.53,2380.18,6.67,111.01,450.46,-6780.72,14.18,804.69
2025-10-19 10:45:27,STARLINK-35244,4.58,140.88,1968.98,11.42,131.64,446.45,-6262.95,-2343.82,1358.5
2025-10-19 10:46:27,STARLINK-1042,0.91,91.43,2308.33,22.76,142.49,438.91,-5349.18,-3296.67,2635.73
2025-10-19 10:46:27,STARLINK-1134,21.63,135.21,1107.06,18.52,127.36,485.78,-6237.5,-1847.39,2182.82
2025-10-19 10:46:27,STARLINK-1133,10.34,182.45,1783.4,10.06,120.34,547.18,-6723.75,-1120.83,1218.99
2025-10-19 10:46:27,STARLINK-1301,3.54,41.83,2197.76,37.88,136.59,495.68,-4883.05,-2356.69,4212.01
2025-10-19 10:46:27,STARLINK-1368,35.41,237.72,880.28,21.51,115.57,547.33,-6417.72,-527.13,2541.18
2025-10-19 10:46:27,STARLINK-1556,0.11,114.91,2684.19,13.74,142.18,546.95,-5744.6,-3495.7,1649.24
2025-10-19 10:46:27,STARLINK-1557,27.61,55.41,1047.33,29.01,128.21,547.9,-5777.67,-1805.7,3355.39
2025-10-19 10:46:27,STARLINK-1567,3.37,334.77,2354.33,42.37,109.7,550.61,-5113.52,105.74,4659.87
2025-10-19 10:46:27,STARLINK-1524,19.86,132.1,1293.44,17.79,128.83,547.33,-6269.78,-2033.53,2118.77
2025-10-19 10:46:27,STARLINK-1577,20.78,323.92,1260.79,32.59,114.14,548.56,-5822.36,-332.56,3726.03
2025-10-19 10:46:27,STARLINK-1801,13.75,268.42,1579.8,23.79,106.97,547.59,-6318.64,432.35,2793.85
2025-10-19 10:46:27,STARLINK-1821,2.45,235.3,2319.24,12.7,104.48,501.74,-6667.06,747.71,1519.79
2025-10-19 10:46:27,STARLINK-2107,17.98,26.65,1374.39,34.44,126.86,549.16,-5487.89,-1573.89,3911.43
2025-10-19 10:46:27,STARLINK-2322,1.05,37.63,2588.86,41.18,138.59,550.22,-4611.29,-2427.76,4551.51
2025-10-19 10:46:27,STARLINK-2377,55.43,194.54,652.72,21.82,120.14,547.45,-6341.97,-1035.31,2575.01
2025-10-19 10:46:27,STARLINK-2422,58.46,354.56,633.6,27.54,120.68,547.97,-6047.56,-1045.71,3200.24
2025-10-19 10:46:27,STARLINK-2435,0.28,217.4,2662.9,6.21,107.38,547.46,-6870.54,419.85,761.51
2025-10-19 10:46:27,STARLINK-2446,5.12,228.94,2186.1,12.1,106.94,547.13,-6752.8,465.07,1459.37
2025-10-19 10:46:27,STARLINK-2363,38.79,153.56,825.51,19.98,123.49,547.21,-6347.71,-1421.64,2368.87
2025-10-19 10:46:27,STARLINK-2364,12.23,59.15,1669.5,31.18,134.63,548.79,-5420.0,-2388.85,3580.55
2025-10-19 10:46:27,STARLINK-2367,2.32,141.62,2448.49,8.01,133.77,547.2,-6315.76,-2667.22,975.56
2025-10-19 10:46:27,STARLINK-2473,1.99,36.52,2491.73,40.87,137.38,550.31,-4683.38,-2340.49,4523.85
2025-10-19 10:46:27,STARLINK-2518,19.18,210.15,1319.63,15.7,115.58,547.07,-6641.27,-546.91,1879.19
2025-10-19 10:46:27,STARLINK-2217,2.67,100.51,2417.08,19.57,142.3,547.18,-5564.67,-3402.52,2320.41
2025-10-19 10:46:27,STARLINK-2241,4.51,66.92,2245.61,30.82,141.21,548.36,-5129.45,-3006.22,3542.66
2025-10-19 10:46:27,STARLINK-2657,29.65,98.6,996.75,23.52,128.72,547.5,-6040.97,-1946.19,2763.44
2025-10-19 10:46:27,STARLINK-2666,9.97,147.57,1807.87,11.96,129.07,546.79,-6433.27,-2115.37,1442.27
2025-10-19 10:46:27,STARLINK-2746,36.43,295.5,863.85,27.18,115.13,548.01,-6140.65,-457.02,3161.27
2025-10-19 10:46:27,STARLINK-3233,0.02,60.38,2680.86,34.13,144.95,541.68,-4739.46,-3212.21,3874.33
2025-10-19 10:46:27,STARLINK-3192,9.67,30.22,1817.75,37.51,130.42,542.0,-5168.56,-1837.59,4205.76
2025-10-19 10:46:27,STARLINK-3292,15.39,12.37,1479.63,36.43,124.11,541.95,-5415.44,-1275.96,4102.29
2025-10-19 10:46:27,STARLINK-3281,19.73,245.67,1283.56,20.33,111.2,539.71,-6483.41,-36.63,2405.23
2025-10-19 10:46:27,STARLINK-3270,1.36,21.88,2537.61,44.41,131.98,543.57,-4607.73,-1782.26,4833.02
2025-10-19 10:46:27,STARLINK-3761,7.05,307.38,2011.79,34.14,104.9,541.56,-5692.15,596.82,3877.21
2025-10-19 10:46:27,STARLINK-3795,37.08,187.91,840.64,19.26,120.16,539.56,-6441.45,-1053.64,2284.75
2025-10-19 10:46:27,STARLINK-3952,7.27,344.85,1995.81,40.79,115.31,542.74,-5219.58,-405.13,4512.73
2025-10-19 10:46:27,STARLINK-3958,17.19,76.55,1392.23,26.9,133.06,540.43,-5709.16,-2331.25,3126.84
2025-10-19 10:46:27,STARLINK-3944,14.43,50.06,1528.31,32.33,132.15,541.17,-5443.54,-2122.93,3695.09
2025-10-19 10:46:27,STARLINK-3957,9.69,126.41,1811.31,15.39,133.41,539.71,-6157.48,-2556.16,1840.48
2025-10-19 10:46:27,STARLINK-3911,35.22,345.08,874.03,30.54,119.2,541.18,-5892.72,-863.47,3511.59
2025-10-19 10:46:27,STARLINK-3867,17.85,331.33,1363.92,34.19,114.73,541.41,-5706.45,-384.53,3882.75
2025-10-19 10:46:27,STARLINK-4027,5.54,114.51,2133.0,16.44,137.89,539.81,-5907.88,-3014.39,1960.81
2025-10-19 10:46:27,STARLINK-4000,0.17,141.81,2655.77,6.41,134.79,539.94,-6283.19,-2786.39,783.44
2025-10-19 10:46:27,STARLINK-3984,13.57,163.28,1570.1,12.49,124.7,539.64,-6555.9,-1613.33,1503.06
2025-10-19 10:46:27,STARLINK-3986,8.23,74.95,1919.85,27.92,138.42,540.72,-5416.0,-2829.01,3235.7
2025-10-19 10:46:27,STARLINK-3968,52.17,101.66,668.78,24.07,124.61,540.37,-6132.56,-1500.64,2820.77
2025-10-19 10:46:27,STARLINK-3985,4.66,210.49,2207.35,8.47,111.58,539.89,-6839.88,-83.92,1030.38
2025-10-19 10:46:27,STARLINK-3832,0.96,47.04,2579.06,38.35,141.29,542.29,-4675.25,-2750.65,4284.28
2025-10-19 10:46:27,STARLINK-3891,16.68,24.69,1416.81,35.01,126.7,541.55,-5448.71,-1547.11,3962.75
2025-10-19 10:46:27,STARLINK-4074,0.01,74.24,2680.45,28.85,146.14,540.67,-4943.16,-3501.3,3332.8
2025-10-19 10:46:27,STARLINK-4033,1.24,5.78,2550.97,46.35,124.05,543.98,-4647.6,-1090.3,4997.24
2025-10-19 10:46:27,STARLINK-4521,16.66,346.61,1418.22,35.82,117.76,541.85,-5566.28,-672.8,4043.43
2025-10-19 10:46:27,STARLINK-4530,15.02,104.81,1495.14,21.19,133.46,539.95,-5951.64,-2478.25,2501.54
2025-10-19 10:46:27,STARLINK-4507,25.72,84.06,1085.07,25.38,129.91,540.22,-5904.91,-2039.74,2963.31
2025-10-19 10:46:27,STARLINK-4491,2.07,317.61,2462.92,39.14,102.99,542.41,-5312.49,738.11,4359.97
2025-10-19 10:46:27,STARLINK-4490,16.71,184.19,1411.15,13.5,120.13,539.73,-6636.24,-1081.46,1622.25
2025-10-19 10:46:27,STARLINK-4492,77.48,283.2,552.22,25.02,119.91,540.12,-6187.32,-983.97,2925.51
2025-10-19 10:46:27,STARLINK-4500,3.78,140.76,2287.75,9.35,133.18,539.64,-6312.8,-2590.75,1133.33
2025-10-19 10:46:27,STARLINK-4693,7.37,21.27,1987.63,40.07,128.72,542.5,-5036.46,-1624.37,4446.19
